Dates,QQQ_lag_1w,QQQ_lag_2w,QQQ_lag_3w,QQQ_lag_4w,QQQ_mom_4w,QQQ_vol_8w,QQQ_mom_12w,SPY_lag_1w,SPY_lag_2w,SPY_lag_3w,SPY_lag_4w,SPY_mom_4w,SPY_vol_8w,SPY_mom_12w,TLT_lag_1w,TLT_lag_2w,TLT_lag_3w,TLT_lag_4w,TLT_mom_4w,TLT_vol_8w,TLT_mom_12w,GLD_lag_1w,GLD_lag_2w,GLD_lag_3w,GLD_lag_4w,GLD_mom_4w,GLD_vol_8w,GLD_mom_12w,EEM_lag_1w,EEM_lag_2w,EEM_lag_3w,EEM_lag_4w,EEM_mom_4w,EEM_vol_8w,EEM_mom_12w,vix_proxy_4w,vix_proxy_change,risk_on_off_4w,risk_on_off_trend,flight_to_safety_4w,corr_spy_qqq_12w,corr_spy_eem_12w,market_breadth,returns_dispersion
2016-05-06,-0.029913745641402145,-0.015003615328994857,0.015045871559633106,-0.01232330554548744,-0.010548698739062834,0.018756655800426337,0.006407055181251804,-0.01263339235296923,0.005727211473674165,0.01603911980440098,-0.011695341194664532,-0.0006406005673896542,0.012328421979338549,0.007900967362590014,0.007946400747896432,-0.026690931149529695,-0.0009847738807665651,0.010177532904805497,-0.002387942844398583,0.013293166382312082,0.0005071175510997598,0.048859105946221115,-0.0002544097693351066,-0.004306341298657479,0.012828187804669433,0.01428163567072449,0.022174463577626802,0.008307267307205601,-0.004342790966994747,-0.0008678044547295594,0.03565008987417606,-0.02254758418740843,0.0019729775662608307,0.021612655594243135,0.011894993377240703,0.018129939228215836,0.007052363016868301,0.0069893691080357145,-0.03048757537501723,0.05968894495245658,0.8820605473185584,0.789909836214881,0.4,0.029597248167612472
2016-05-13,-0.0013242527430950002,-0.029913745641402145,-0.015003615328994857,0.015045871559633106,-0.007798935538464724,0.01850783681272673,0.006381630803659342,-0.00295642902147053,-0.01263339235296923,0.005727211473674165,0.01603911980440098,0.0015441274759088464,0.012064342970834745,0.008239860315243467,0.008270211779254799,0.007946400747896432,-0.026690931149529695,-0.0009847738807665651,-0.0028647731257862574,0.012774910262344955,-0.0006034702491477528,-0.0038010513546300473,0.048859105946221115,-0.0002544097693351066,-0.004306341298657479,0.01012432588089962,0.021800122881987356,0.0035092689630757032,-0.045362023844140786,-0.004342790966994747,-0.0008678044547295594,0.03565008987417606,-0.003730632347922258,0.028083623550444393,0.010030852714232088,0.017771892269196583,-0.00035804695901925365,0.017635602406780415,0.0106462332987447,0.0343207936199631,0.8936692614381011,0.7671505699663854,0.2,0.020874157962044795
2016-05-20,-0.0007577192650123354,-0.0013242527430950002,-0.029913745641402145,-0.015003615328994857,-0.011749833244626084,0.018139350697609684,0.0032493859876723727,-0.004666537040637797,-0.00295642902147053,-0.01263339235296923,0.005727211473674165,-0.003632286735350848,0.011977729969369211,0.005453189805011878,0.014028363357608375,0.008270211779254799,0.007946400747896432,-0.026690931149529695,0.0008885111838074777,0.012855097318117344,0.0008760796757733558,-0.011933755479785813,-0.0038010513546300473,0.048859105946221115,-0.0002544097693351066,0.008217472335617537,0.022533037947026827,0.003063961357333722,-0.01705756929637514,-0.045362023844140786,-0.004342790966994747,-0.0008678044547295594,-0.01690754714056006,0.026122825380945982,0.005994563685782457,0.017429864270001243,-0.00034202799919533927,-0.018083191676633303,-0.03571879408341372,0.04739903628387354,0.8532500068468385,0.7895991068146395,0.2,0.011930980112447316
2016-05-27,0.009194312796208415,-0.0007577192650123354,-0.0013242527430950002,-0.029913745641402145,-0.0057003512133252665,0.018576409790988766,0.002539636577621731,0.0035651494432507036,-0.004666537040637797,-0.00295642902147053,-0.01263339235296923,-0.0041728022429567135,0.011719309267130952,0.0044091397586161025,-0.016102207438766225,0.014028363357608375,0.008270211779254799,0.007946400747896432,0.0035356921114983453,0.014532309203613763,-8.412068841815816e-05,-0.016432503491906947,-0.011933755479785813,-0.0038010513546300473,0.048859105946221115,0.004172948904974577,0.020390813406466597,0.002027692603734458,-0.00185931205453993,-0.01705756929637514,-0.045362023844140786,-0.004342790966994747,-0.01715542404051265,0.02557383947587532,0.006335652760602541,0.01842109569193558,0.0009912314219343368,-0.030833977417820235,-0.012750785741186932,0.03338300459172516,0.8324725268990604,0.8493488989284292,0.4,0.011580156857137544
2016-06-03,0.03437588052972673,0.009194312796208415,-0.0007577192650123354,-0.0013242527430950002,0.010372055329456953,0.019880660702616047,0.003599530002473992,0.02311548007202302,0.0035651494432507036,-0.004666537040637797,-0.00295642902147053,0.004764415863291349,0.01270533615792879,0.004054431251111434,-0.0023050326546293354,-0.016102207438766225,0.014028363357608375,0.008270211779254799,0.0009728337608669035,0.014171821235767903,0.0008804019015607456,-0.0341659009272407,-0.016432503491906947,-0.011933755479785813,-0.0038010513546300473,-0.016583302813390877,0.024360351455033707,-0.003260191050941469,0.027010245265445487,-0.00185931205453993,-0.01705756929637514,-0.045362023844140786,-0.009317164982402593,0.026111698169938104,0.0009351425939339112,0.010947793585083987,-0.007473302106851593,0.015166328409697782,0.04600030582751802,-0.0853908747067289,0.8656112743650523,0.7984707069641375,0.6,0.028092760616066786
2016-06-10,-0.0006356124580041422,0.03437588052972673,0.009194312796208415,-0.0007577192650123354,0.010544215400729667,0.019273275784215976,0.002899895000078719,0.00019025875190248343,0.02311548007202302,0.0035651494432507036,-0.004666537040637797,0.0055510878066346026,0.011505040549459904,0.0031015356273873715,0.02603003465537146,-0.0023050326546293354,-0.016102207438766225,0.014028363357608375,0.0054127894798960685,0.016779598330184615,0.003853096598735941,0.02819581387303227,-0.0341659009272407,-0.016432503491906947,-0.011933755479785813,-0.008584086506475297,0.026159617863390553,-0.00012933310319568347,0.0241837968561065,0.027010245265445487,-0.00185931205453993,-0.01705756929637514,0.008069290192659229,0.026509928654142915,0.0021379463030985757,0.02100245609275992,0.010054662507675933,0.0005531933069541362,-0.014613135102743646,-0.0565406972524396,0.8714988642322011,0.7427317795747954,0.8,0.014510140425803921
2016-06-17,-0.010176267490459745,-0.0006356124580041422,0.03437588052972673,0.009194312796208415,0.008189578344367815,0.018773516979146913,0.00136323214827803,-0.0009986684420772995,0.00019025875190248343,0.02311548007202302,0.0035651494432507036,0.006468054956274727,0.010384787485795629,0.0023525014600156067,0.011634016362681132,0.02603003465537146,-0.0023050326546293354,-0.016102207438766225,0.004814202731164258,0.0171264535594869,0.0037102654664802983,0.024057873485868075,0.02819581387303227,-0.0341659009272407,-0.016432503491906947,0.00041382073493817506,0.027271812195832412,0.0016033181773695282,-0.010330578512396715,0.0241837968561065,0.027010245265445487,-0.00185931205453993,0.009751037888653835,0.02296096942807932,-0.0009609155252579549,0.023262382265174967,0.0022599261724150464,0.006615408900441877,0.006062215593487741,-0.024216936885346207,0.8677070575956212,0.7468389514878975,0.4,0.01487578212285061
2016-06-24,-0.022489443730493885,-0.010176267490459745,-0.0006356124580041422,0.03437588052972673,0.0002686392126922399,0.01969091532416774,-0.0004255136011112511,-0.01689912886180789,-0.0009986684420772995,0.00019025875190248343,0.02311548007202302,0.001351985380010079,0.011999139434361839,0.0014579896206411147,0.0061581837067814504,0.011634016362681132,0.02603003465537146,-0.0023050326546293354,0.010379300517551177,0.0122853754746585,0.003913514077718755,0.01815344176113043,0.024057873485868075,0.02819581387303227,-0.0341659009272407,0.009060307048197519,0.02760565475315471,0.0055298501215705715,-0.007754249925439827,-0.010330578512396715,0.0241837968561065,0.027010245265445487,0.008277303420928861,0.022973921006058676,3.360615913151436e-05,0.01962979115521927,-0.0036325911099556983,-0.03610926055016439,-0.04272466945060627,0.03083328667274976,0.8964481889233693,0.6952629090851022,0.4,0.016693576534829307
2016-07-01,-0.020659216827871085,-0.022489443730493885,-0.010176267490459745,-0.0006356124580041422,-0.013490135126707214,0.018069936489092654,-0.004555592845437699,-0.016414875072632285,-0.01689912886180789,-0.0009986684420772995,0.00019025875190248343,-0.008530603406153747,0.01256552329531319,-0.0014689293700840174,0.0012535948676350994,0.0061581837067814504,0.011634016362681132,0.02603003465537146,0.011268957398117285,0.012435378719558932,0.0032846161048618685,0.01661960467930612,0.01815344176113043,0.024057873485868075,0.02819581387303227,0.021756683449834224,0.02242516009852149,0.006485005435722613,-0.018935978358881944,-0.007754249925439827,-0.010330578512396715,0.0241837968561065,-0.003209252485152997,0.0235376250473947,-0.003517813300431586,0.007969150053234567,-0.011660641101984701,-0.07919824321708413,-0.04308898266691974,0.12114914742395189,0.8807270387002258,0.6711824870996733,0.4,0.01613785315833709
2016-07-08,0.03634097228880995,-0.020659216827871085,-0.022489443730493885,-0.010176267490459745,-0.004245988940003692,0.022502953408545592,-0.0005002363592462497,0.033426869492443334,-0.016414875072632285,-0.01689912886180789,-0.0009986684420772995,-0.00022145072101853458,0.017669263205548014,0.002291254853841638,0.035277655030195865,0.0012535948676350994,0.0061581837067814504,0.011634016362681132,0.013580862491823387,0.016198731519838014,0.0053762929486443995,0.019046107451789362,0.01661960467930612,0.01815344176113043,0.024057873485868075,0.019469256844523497,0.022944263906933937,0.0070031654063159405,0.06280637254901955,-0.018935978358881944,-0.007754249925439827,-0.010330578512396715,0.006446391438075266,0.028429054600544828,0.003595016427604079,0.007990864646112227,2.1714592877659228e-05,-0.055209252851367685,0.023988990365716445,0.07876283026216813,0.9186746458732188,0.790744913146406,1.0,0.015841075641498177
2016-07-15,0.02054034048852693,0.03634097228880995,-0.020659216827871085,-0.022489443730493885,0.003433163054742977,0.023223051698966924,-4.2363948505097504e-05,0.013004954268292845,0.033426869492443334,-0.016414875072632285,-0.01689912886180789,0.0032794549565740017,0.017726310014390047,0.002038407725832627,0.021555097104645426,0.035277655030195865,0.0012535948676350994,0.0061581837067814504,0.01606113267731446,0.01671003943858214,0.007254615530762065,0.01643174207616238,0.019046107451789362,0.01661960467930612,0.01815344176113043,0.017562723992097073,0.02204969678234626,0.008731339020884262,-0.0054770827327759175,0.06280637254901955,-0.018935978358881944,-0.007754249925439827,0.007659765382980466,0.027285929572921246,0.00016775204369141408,0.008074252115954658,8.338746984243132e-05,-0.051126710882961834,0.004082541968405851,0.05713307614209229,0.9175381022500396,0.7340877436078561,0.8,0.010988667561171632
2016-07-22,0.013599274705349051,0.02054034048852693,0.03634097228880995,-0.020659216827871085,0.012455342663703711,0.02336649800121888,0.0023412102210235617,0.014954150011756484,0.013004954268292845,0.033426869492443334,-0.016414875072632285,0.011242774674965095,0.018060385680198493,0.00280731927067282,-0.03628133704735381,0.021555097104645426,0.035277655030195865,0.0012535948676350994,0.005451252488780645,0.021980441629762683,0.0064554150392767224,-0.028194912657064086,0.01643174207616238,0.019046107451789362,0.01661960467930612,0.005975635387548445,0.02426756511673814,0.00640296378024018,0.034492753623188266,-0.0054770827327759175,0.06280637254901955,-0.018935978358881944,0.01822151627013749,0.02828387711069569,0.003114465216851233,0.02637614783124162,0.01830189571528696,0.0231660887447378,0.07429279962769963,-0.0210685571496666,0.9582861349953624,0.7552288740912191,0.6,0.030451586265979207
2016-07-29,0.016547406082289884,0.013599274705349051,0.02054034048852693,0.03634097228880995,0.021756998391243954,0.021048194564100235,0.006212972864664564,0.006532919427327144,0.014954150011756484,0.013004954268292845,0.033426869492443334,0.016979723299954952,0.01675912136049939,0.004404511919030851,0.0029626418093795515,-0.03628133704735381,0.021555097104645426,0.035277655030195865,0.005878514224216758,0.021707747206676065,0.0060401017944003155,-0.00386313465783672,-0.028194912657064086,0.01643174207616238,0.019046107451789362,0.0008549505532627344,0.01851487890227959,0.0020094437299020274,0.007845334827682793,0.034492753623188266,-0.0054770827327759175,0.06280637254901955,0.024916844566778673,0.027758591056835147,0.004130142366407695,0.026411346350931016,3.519851968939586e-05,0.04440483630295278,0.021238747558214977,-0.06449909098676887,0.9616966289058733,0.7708819377428019,0.8,0.00744049531589224
2016-08-05,0.013902331720193617,0.016547406082289884,0.013599274705349051,0.02054034048852693,0.01614733824908987,0.02120462924738836,0.007481854903271949,-0.0005523844595839433,0.006532919427327144,0.014954150011756484,0.013004954268292845,0.008484909811948133,0.01678669419210543,0.004604848965854734,0.019884726224783877,0.0029626418093795515,-0.03628133704735381,0.021555097104645426,0.002030282022863761,0.02110206338711943,0.007007977998194405,0.020815195884448023,-0.00386313465783672,-0.028194912657064086,0.01643174207616238,0.0012972226614273996,0.017719852819227815,0.004060797666491867,0.006672226855713115,0.007845334827682793,0.034492753623188266,-0.0054770827327759175,0.010883308143452064,0.027242929242160298,0.008466329924728852,0.024517327417336827,-0.0018940189335941889,0.025818511156337487,-0.01858632514661529,-0.02875074860208293,0.9387506863606949,0.8230497322526638,0.8,0.009073845516111621
2016-08-12,0.013451358153258708,0.013902331720193617,0.016547406082289884,0.013599274705349051,0.014375092665272815,0.020262044086486502,0.008665944688127869,0.004882092851879127,-0.0005523844595839433,0.006532919427327144,0.014954150011756484,0.006454194457844703,0.016658206281852876,0.005400568123564477,-0.025148346990675363,0.019884726224783877,0.0029626418093795515,-0.03628133704735381,-0.009645579000966437,0.02396206997427098,0.003743252135837427,-0.011086990231043536,0.020815195884448023,-0.00386313465783672,-0.028194912657064086,-0.00558246041537408,0.018195495025941914,0.004131361437220389,0.011322838994752837,0.006672226855713115,0.007845334827682793,0.034492753623188266,0.015083288575334253,0.02613937958282243,0.010831363948989517,0.022730134639437214,-0.0017871927778996127,0.06439909383524456,0.03858058267890707,-0.04814661949287513,0.9350206931754038,0.8189434863707997,0.6,0.01642927635320528
2016-08-19,0.0035965062510703305,0.013451358153258708,0.013902331720193617,0.016547406082289884,0.011874400551703135,0.016174971519381746,0.008199460809366363,0.001283344027867006,0.004882092851879127,-0.0005523844595839433,0.006532919427327144,0.0030364929618723335,0.014343889513676813,0.005210417672282502,0.015072463768116107,-0.025148346990675363,0.019884726224783877,0.0029626418093795515,0.003192871202901043,0.02432341149942269,0.006341141403077621,-0.0011760094080751626,-0.011086990231043536,0.020815195884448023,-0.00386313465783672,0.0011722653968731511,0.017623994538754368,0.005402735944206372,0.0234844347351173,0.011322838994752837,0.006672226855713115,0.007845334827682793,0.012331208853316511,0.025190177846332075,0.01294334284812762,0.01603950327649754,-0.006690631362939674,-0.0006255129641148383,-0.0650246067993594,-0.00745691025999673,0.9365180940004918,0.8013061403623943,0.8,0.010457875592296953
2016-08-26,0.0005119453924915529,0.0035965062510703305,0.013451358153258708,0.013902331720193617,0.007865535379253552,0.010913625622524195,0.005377466214596764,0.00036619976197016513,0.001283344027867006,0.004882092851879127,-0.0005523844595839433,0.0014948130455330888,0.011314302739749139,0.003314644313111431,-0.00978012564249009,0.015072463768116107,-0.025148346990675363,0.019884726224783877,7.1793399336328445e-06,0.024829811453212246,0.005718216987422559,0.004474097331240046,-0.0011760094080751626,-0.011086990231043536,0.020815195884448023,0.0032565733941423425,0.0168455941024649,0.008622735799079767,0.0032017075773747017,0.0234844347351173,0.011322838994752837,0.006672226855713115,0.011170302040739488,0.02189542939553988,0.010959298040788388,0.016197068602715754,0.00015756532621821404,0.005950534822397824,0.006576047786512662,0.007047041394437015,0.9254709058033073,0.8037907431032707,0.8,0.00561281624863068
2016-09-02,-0.004093467508101689,0.0005119453924915529,0.0035965062510703305,0.013451358153258708,0.0033665855721797255,0.008645753268909808,0.0050893116270886345,-0.005719776699917634,0.00036619976197016513,0.001283344027867006,0.004882092851879127,0.00020296498544966624,0.007001153131652603,0.002822141358793088,-0.0025232499459303392,-0.00978012564249009,0.015072463768116107,-0.025148346990675363,-0.005594814702744921,0.02111655273031394,0.003338776603980742,-0.015003516449167753,0.004474097331240046,-0.0011760094080751626,-0.011086990231043536,-0.005698104689261602,0.01622979321461739,0.005022791605563098,-0.022340425531914954,0.0032017075773747017,0.0234844347351173,0.011322838994752837,0.003917138943832471,0.017224487600358416,0.007082279508453267,0.010533013459606768,-0.005664055143108986,0.02319111875277835,0.017240583930380526,-0.02360427869884507,0.9275071991137053,0.8299727510681899,0.0,0.008461827283461317
2016-09-09,0.002911457441342691,-0.004093467508101689,0.0005119453924915529,0.0035965062510703305,0.0007316103942007213,0.007699497528193413,0.0061799553714055044,0.00497031616733401,-0.005719776699917634,0.00036619976197016513,0.001283344027867006,0.00022502081431338694,0.006099446428976473,0.0033195567429106974,0.0019514310494361808,-0.0025232499459303392,-0.00978012564249009,0.015072463768116107,0.0011801298072829647,0.019058674788231977,0.0025318944945436628,0.004125347084490194,-0.015003516449167753,0.004474097331240046,-0.0011760094080751626,-0.001895020360378169,0.014724953277524763,0.0033617477387816084,0.017682263329706238,-0.022340425531914954,0.0032017075773747017,0.0234844347351173,0.005506995027570821,0.016688883054017053,0.00941668299529518,0.006851617077779131,-0.003681396381827637,-0.003820435971878311,-0.02701155472465666,-0.008480164698766224,0.938701878179851,0.8335673619314797,1.0,0.006450608492950211
2016-09-16,-0.02424863387978149,0.002911457441342691,-0.004093467508101689,0.0005119453924915529,-0.006229674638512234,0.01315148498521773,0.006033356192298204,-0.02330906260017407,0.00497031616733401,-0.005719776699917634,0.00036619976197016513,-0.005923080842696882,0.009655994274621094,0.002785395598046849,-0.022433816634206072,0.0019514310494361808,-0.0025232499459303392,-0.00978012564249009,-0.00819644029329758,0.016137040605104527,0.00014922779946136924,0.001422137947380886,0.004125347084490194,-0.015003516449167753,0.004474097331240046,-0.0012454835215141569,0.01093261069000745,0.0019674724209691463,-0.018711574445335333,0.017682263329706238,-0.022340425531914954,0.0032017075773747017,-0.005042007267542337,0.016264155711379458,0.00850357261863722,0.006172247356356795,-0.0006793697214223359,0.009093437802402793,0.012913873774281104,0.0187103892847309,0.9469480103731269,0.8504016877964266,0.2,0.010760314059518187
2016-09-23,0.026338816940847165,-0.02424863387978149,0.002911457441342691,-0.004093467508101689,0.00022704324857666935,0.014944629874406269,0.009949859006358058,0.0004219804951237638,-0.02330906260017407,0.00497031616733401,-0.005719776699917634,-0.005909135659408482,0.009164051663379554,0.004188466895359853,-0.005681818181818232,-0.022433816634206072,0.0019514310494361808,-0.0025232499459303392,-0.007171863428129616,0.01600776766320271,-0.0004287232879930751,-0.013333333333333308,0.001422137947380886,0.004125347084490194,-0.015003516449167753,-0.005697341187657495,0.01187797379806051,-0.0005286057467508062,-0.005448106782892981,-0.018711574445335333,0.017682263329706238,-0.022340425531914954,-0.007204460857609257,0.01645166532136668,0.009627561916636301,0.00635554673341769,0.00018329937706089514,0.005050911074884534,-0.004042526727518259,0.000847177887003947,0.853278633669321,0.824619728934329,0.4,0.01526923632103521
